"","X.1","X","point_ID","study","study_ID","location","country","region","lat","long","reef.type","reef.zone","mindepth","maxdepth","disturbance","distrubance.year","pre.dist.cc","pre.dist.year","post.dist.cc","post.dist.year","recovery.cc","recovery.year","resistance.time","recovery_time","calculated.recovery.rate","recovery.rate","resistance","resistance.rate","richness","hii100km","hii75km","hii50km","hii25km","hii10km","distance_to_shore_m","MPA_status","MPA_during_recov","MPA_during_resist","yrs_as_MPA_pre_dist","years_of_recov_protected","percent_recov_protected","MPA_name","MPA_designation","MPA_DESIG_TYPE","MPA_IUCN_CAT","NO_TAKE","STATUS","STATUS_YR","river","riv_row","dist_to_riv_m","coast","dist_to_riv_km","name","name_alt","hii500km","hii1000km","grav_NC","pop_cnt","nm_prts","reef_vl","sedimnt","nutrint","cml_scr","tp_thrt","gravity.point.ID","gravity.poly.ID","gravity.reef_ID","gravity.Grav_tot","travel_time.point.ID","travel_time.poly.ID","travel_time.reef_ID","travel_time.tt_pop","travel_time.tt_market","hii100km2","hii500km2","recovery_time2","distance_to_shore_m2","grav_NC2","cml_scr2","gravity.Grav_tot2","travel_time.tt_pop2","resistance_time2","resistance_time_2","dist_to_riv_m2"
"136",145,199,77,"Edwards et al. 2001",32,"Male, Maldives","Maldives","Indian Ocean",4.2839073,73.45705,"atoll","mixed","","","Bleaching","1998",40.2,"1997",1.3,"1998",NA,"N/A",1,NA,NA,NA,-38.9,-38.9,245,0,0,0,0,0,0,"Outside","No","No",0,0,0,NA,NA,NA,NA,NA,NA,NA,596,90,950373.78,282,950.37378,"Cauvery",NA,NA,6154682,0.94530913,0.785259,0,0.9780936,0,0,0.469647,4,145,11432,11455,84,145,11432,11455,7,34,-0.806004540015308,NA,NA,-0.300822432536512,1.13399732501254,-0.200646677953588,-0.22539041602735,-0.3446696770803,-0.641484094026694,-0.641484094026694,-0.32713989136652
"137",146,201,79,"Edwards et al. 2001",32,"Felidhu Maldives","Maldives","Indian Ocean",3.4743901,73.48102,"atoll","mixed","10","10","Bleaching","1998",47.5,"1997",2.5,"1998",NA,"N/A",1,NA,NA,NA,-45,-45,245,0,0,0,0,0,0,"Outside","No","No",0,0,0,NA,NA,NA,NA,NA,NA,NA,596,90,1014853.85,282,1014.85385,"Cauvery",NA,NA,4595415,0.60746193,0.3864386,0,0.8163235,0,0,0.31386949,4,146,11617,11640,4,146,11617,11640,3,286,-0.806004540015308,NA,NA,-0.300822432536512,-0.290126317885802,-0.898222904586781,-0.245768299452303,-0.365860655161861,-0.641484094026694,-0.641484094026694,-0.277153667810127
"138",147,205,82,"Edwards et al. 2001",32,"Maduvvari, Maldi","Maldives","Indian Ocean",5.4863392,72.89659,"atoll","mixed","3","3","Bleaching","1998",53.8,"1997",5,"1998",NA,"N/A",1,NA,NA,NA,-48.8,-48.8,245,0,0,0,0,0,0,"Outside","No","No",0,0,0,NA,NA,NA,NA,NA,NA,NA,596,90,908896.81,282,908.89681,"Cauvery",NA,NA,7727493,0.36275777,0.7542128,0,0.7860832,0,0,0.32996497,4,147,11061,11084,286,147,11061,11084,3,576,-0.806004540015308,NA,NA,-0.300822432536512,-1.32162511311506,-0.826146876383158,-0.173936260379345,-0.365860655161861,-0.641484094026694,-0.641484094026694,-0.359293657559109
"139",148,200,78,"Edwards et al. 2001",32,"Felidhu Maldives","Maldives","Indian Ocean",3.4743901,73.48102,"atoll","mixed","3","3","Bleaching","1998",57.5,"1997",0,"1998",NA,"N/A",1,NA,NA,NA,-57.5,-57.5,245,0,0,0,0,0,0,"Outside","No","No",0,0,0,NA,NA,NA,NA,NA,NA,NA,596,90,1014853.85,282,1014.85385,"Cauvery",NA,NA,4595415,0.60746193,0.3864386,0,0.8163235,0,0,0.31386949,4,148,11617,11640,4,148,11617,11640,3,286,-0.806004540015308,NA,NA,-0.300822432536512,-0.290126317885802,-0.898222904586781,-0.245768299452303,-0.365860655161861,-0.641484094026694,-0.641484094026694,-0.277153667810127
"140",149,196,74,"Muhando & Lanshammar 2008",31,"Bawe, Zanzibar, Tanzania, all hard corals","Tanzania","Indian Ocean",-6.1741026,39.19239,"barrier","","","","COTS","2002-2008",57.5,"1992",43.2,"2008",NA,"N/A",16,NA,NA,NA,-14.3,-0.89375,279,304587,155592,56606,19560,4775,0,"Outside","No","No",0,0,0,NA,NA,NA,NA,NA,NA,NA,602,91,86995.18,25,86.99518,"Pangani",NA,7268366,28521625,0.98984848,0.9993772,0.9982233,0.942395,0.7364462,0.8505518,0.92455331,2,149,NA,NA,NA,149,NA,NA,NA,NA,2.04209717769924,1.96753725978421,NA,-0.300822432536512,1.32174356465675,1.83643702688564,NA,NA,2.45077884322337,2.45077884322337,-0.996448031283328
"141",150,197,75,"Muhando & Lanshammar 2008",31,"Changuu, Zanzibar, Tanzania, all hard corals","Tanzania","Indian Ocean",-6.1189999,39.167,"barrier","","3","10","COTS","1996/97, 2002-2008",69.7,"1992",50.7,"1997",48,"2008",5,11,-0.24545454,0,-19,-3.8,279,310761,152049,55147,19318,3077,0,"Outside","No","No",0,0,0,NA,NA,NA,NA,NA,NA,NA,602,91,80336.88,25,80.33688,"Pangani",NA,7312943,28604080,0.98803169,0.9985347,0.9982233,0.9451791,0.7570435,0.8528182,0.92807824,2,150,17278,17317,875,150,17278,17317,15,20,2.09982840065087,1.98538624786364,1.57170229881007,-0.300822432536512,1.31408526944761,1.85222176608545,-0.0239040936631323,-0.30228772091718,0.183119355906655,0.183119355906655,-1.00160967692524
"142",151,195,73,"Muhando & Lanshammar 2008",31,"Chumbe, Zanzibar, Tanzania, all hard corals","Tanzania","Indian Ocean",-6.2789999,39.177,"barrier","","","","COTS","2002-2008",47.9,"1994",23.2,"1998",64.7,"2008",4,10,4.15,4.15,-24.7,-6.175,278,319833,183849,72348,12391,956,0,"Outside","No","No",0,0,0,NA,NA,NA,NA,NA,NA,NA,602,91,97895.64,25,97.89564,"Pangani",NA,7297525,28545760,0.98861231,0.9721774,0,0.8794784,0.7310026,0.8575166,0.73586799,1,151,17380,17419,418,151,17380,17419,24,41,2.18465795274307,1.97921275709018,1.3044564894627,-0.300822432536512,1.31653275064485,0.991498668667713,-0.140312752728174,-0.25460802023367,-0.0230315065766823,-0.0230315065766823,-0.987997779439192
"143",154,193,71,"Done 1985",29,"John Brewer, GBR (1983-1984)","Australia","W. Pacific",-18.6332999,147.05,"barrier","mixed","3","12","COTS","1983",56.6,"1983",3.33,"1984",NA,"N/A",1,NA,NA,NA,-53.27,-53.27,412,95167,7974,540,0,0,40500,"Inside","No","No",0,0,0,"Great Barrier Reef","Marine Park","National","IV: Protected Seascape: Habitat / Species Management Area","Part","Designated",2004,1329,194,668802.85,23,668.80285,"Fitzroy",NA,2426522,7991016,0.66891424,0,0,0,0,0,0.1159811,1,154,24731,24782,4,154,24731,24782,124,248,0.083873544636171,0.0288241153718751,NA,0.782263680039786,-0.0310870611397985,-1.78437287829427,-0.245768299452303,0.275166431805333,-0.641484094026694,-0.641484094026694,-0.54541923650311
"144",155,190,69,"Crabbe 2009",28,"Discovery Bay, Jamaica","Jamaica","Caribbean",18.4703904,-77.41167,"barrier","","5","8.5","Bleaching","2006",46,"2005",13,"2006",31,"2008",1,2,9,9,-33,-33,60,358658,290691,132641,34092,7182,1050,"Inside","No","No",0,0,0,"Discovery Bay Fish","Fish Sanctuary","National","IV: Protected Seascape: Habitat / Species Management Area","Not Reported","Designated",2009,478,73,721808.28,207,721.80828,"Coco",NA,3039647,10169768,0.77273323,0.8832149,0.9997436,0.9559125,0.8970686,0.8164465,0.88876029,3,155,4192,4199,102,155,4192,4199,48,89,2.54769888748509,0.27432427949691,-0.833509985316234,-0.27274242221046,0.40654000293185,1.67615484089225,-0.220805392256736,-0.127462151744309,-0.641484094026694,-0.641484094026694,-0.504328380465225
"145",156,188,67,"Spalding et al 2002 ",27,"South St. Pierre, Seychelles Islands ","Seychelles","Indian Ocean",-9.334037,50.73471,"shelf","sloping","15","15","Bleaching","1998",29,"1998",10,"1999",NA,"N/A",1,NA,NA,NA,-19,-19,303,0,0,0,0,0,96400,"Outside","No","No",0,0,0,NA,NA,NA,NA,NA,NA,NA,10,2,888407.06,18,888.40706,"Maningory",NA,336234,3480902,0.1798805,0.3593304,0,0,0,0,0.09349221,2,156,19692,19734,0,156,19692,19734,13,1225,-0.806004540015308,-0.808143953241524,NA,2.27718994406485,-2.09250568858144,-1.88507878267911,-0.246787193623551,-0.31288320995796,-0.641484094026694,-0.641484094026694,-0.375177716371617
"146",157,186,65,"Spalding et al 2002 ",27,"West Alphonse, Seychelles Islands","Seychelles","Indian Ocean",-7.0316443,52.72217,"atoll","flat","15","15","Bleaching","1998",51,"1998",7,"1999",NA,"N/A",1,NA,NA,NA,-44,-44,303,0,0,0,0,0,3850,"Outside","No","No",0,0,0,NA,NA,NA,NA,NA,NA,NA,10,2,1188047.07,18,1188.04707,"Maningory",NA,NA,1229516,0.09308685,0.3605576,0,0,0,0,0.07865609,2,157,17801,17841,0,157,17801,17841,1058,1224,-0.806004540015308,NA,NA,-0.19786239467432,-2.45836602135449,-1.95151536012522,-0.246787193623551,5.22325981384962,-0.641484094026694,-0.641484094026694,-0.142890863607657
"147",158,189,68,"Spalding et al 2002 ",27,"Cousine Island, Seychelles Islands","Seychelles","Indian Ocean",-4.3479776,55.64937,"fringing","fringing","8","10","Bleaching","1998",56,"1997",0,"1999",NA,"N/A",2,NA,NA,NA,-56,-28,303,0,0,0,0,0,88.5,"Outside","No","No",0,0,0,NA,NA,NA,NA,NA,NA,NA,10,2,1583814.05,18,1583.81405,"Maningory",NA,NA,NA,0.62076005,0.8614551,0,0.9425965,0,0,0.42043105,4,158,NA,NA,NA,158,NA,NA,NA,NA,-0.806004540015308,NA,NA,-0.29845568880903,-0.23407089668326,-0.421037135415437,NA,NA,-0.435333231543357,-0.435333231543357,0.163915514526215
"148",159,187,66,"Spalding et al 2002 ",27,"North St. Pierre, Seychelles Islands","Seychelles","Indian Ocean",-9.3263697,50.72187,"shelf","sloping","15","15","Bleaching","1998",64,"1998",3,"1999",NA,"N/A",1,NA,NA,NA,-61,-61,303,0,0,0,0,0,97900,"Outside","No","No",0,0,0,NA,NA,NA,NA,NA,NA,NA,10,2,889036.09,18,889.03609,"Maningory",NA,334974,3478757,0.1798805,0.3593304,0,0,0,0,0.09349221,2,159,19692,19734,0,159,19692,19734,13,1225,-0.806004540015308,-0.808648467340277,NA,2.31730424453064,-2.09250568858144,-1.88507878267911,-0.246787193623551,-0.31288320995796,-0.641484094026694,-0.641484094026694,-0.374690079894118
"149",160,185,64,"Pratchett et al 2009 ",26,"Bootless Bay, Papau New Guinea ","Papua New Guinea","W. Pacific",-9.542953,147.29116,"fringing","mixed","1.5","12","COTS","2005",42.4,"2005",19.14,"2006",NA,"N/A",1,NA,NA,NA,-23.26,-23.26,404,242864,156684,82662,31344,4085,0,"Outside","No","No",0,0,0,NA,NA,NA,NA,NA,NA,NA,122,16,680973.02,83,680.97302,"Ramu",NA,2486527,8133710,0.9916278,0.9800535,0,0.9111107,0.9082867,0.8257144,0.76553266,1,160,NA,NA,NA,160,NA,NA,NA,NA,1.46494391008606,0.0528505983049193,NA,-0.300822432536512,1.32924391298073,1.12433792487947,NA,NA,-0.641484094026694,-0.641484094026694,-0.535984680393923
"150",161,184,63,"Pratchett 2010",25,"Lizard Island, GBR","Australia","W. Pacific",-14.6696963,145.46055,"","","3","7","COTS","1995-1999",32.2,"1996",22.2,"N/A",NA,"N/A",NA,NA,NA,NA,-10,NA,420,42472,22964,6304,44,40,0,"Inside","Yes","Yes",0,0,0,"Great Barrier Reef","World Heritage Site (natural or mixed)","International","Not Applicable","Not Reported","Inscribed",1981,1081,167,1086648.32,22,1086.64832,"Roper",NA,1551153,8201308,0.46369238,0.3107737,0,0.9952744,0.6466272,0,0.40593013,4,161,NA,NA,NA,161,NA,NA,NA,NA,-0.408861601693016,-0.321680648208092,NA,-0.300822432536512,-0.896156544816367,-0.485972677499207,NA,NA,NA,NA,-0.221497176935772
"151",162,181,60,"Guillemot et al 2010",24,"Barrier reefs far from pass, New Caledonia","New Caledonia","W. Pacific",-21.1286406,164.67376,"barrier","inner slope","1","5","Storm","2003",10.1,"2002",5.2,"2004",NA,"N/A",2,NA,NA,NA,-4.9,-2.45,384,194816,140287,70285,15094,421,5840,"Outside","No","No",0,0,0,NA,NA,NA,NA,NA,NA,NA,126,17,1320097.41,23,1320.09741,"Burnett",NA,421191,674537,0.55198442,0.3610887,0,0,0.9426034,0.7643211,0.41985998,5,162,26052,26103,6,162,26052,26103,19,302,1.01566146752368,-0.774126489521124,NA,-0.144644089389707,-0.523980064905547,-0.42359440350724,-0.245258852366679,-0.28109674283562,-0.435333231543357,-0.435333231543357,-0.0405228324324782
"152",163,182,61,"Guillemot et al 2010",24,"barrier reefs near pass, New Caledonia","New Caledonia","W. Pacific",-21.1286406,164.67376,"barrier","inner slope","1","5","Storm","2003",16.1,"2002",8.31,"2004",NA,"N/A",2,NA,NA,NA,-7.79,-3.895,384,194816,140287,70285,15094,421,5840,"Outside","No","No",0,0,0,NA,NA,NA,NA,NA,NA,NA,126,17,1320097.41,23,1320.09741,"Burnett",NA,421191,674537,0.55198442,0.3610887,0,0,0.9426034,0.7643211,0.41985998,5,163,26052,26103,6,163,26052,26103,19,302,1.01566146752368,-0.774126489521124,NA,-0.144644089389707,-0.523980064905547,-0.42359440350724,-0.245258852366679,-0.28109674283562,-0.435333231543357,-0.435333231543357,-0.0405228324324782
"153",164,183,62,"Guillemot et al 2010",24,"Patch reefs, New Caledonia","New Caledonia","W. Pacific",-21.1286406,164.67376,"patch","","1","5","Storm","2003",18,"2002",9.5,"2004",NA,"N/A",2,NA,NA,NA,-8.5,-4.25,384,194816,140287,70285,15094,421,5840,"Outside","No","No",0,0,0,NA,NA,NA,NA,NA,NA,NA,126,17,1320097.41,23,1320.09741,"Burnett",NA,421191,674537,0.55198442,0.3610887,0,0,0.9426034,0.7643211,0.41985998,5,164,26052,26103,6,164,26052,26103,19,302,1.01566146752368,-0.774126489521124,NA,-0.144644089389707,-0.523980064905547,-0.42359440350724,-0.245258852366679,-0.28109674283562,-0.435333231543357,-0.435333231543357,-0.0405228324324782
"154",165,179,59,"Dollar 1982",23,"Rubble Zone, Hawaii Island","Hawaii","E. Pacific",19.506337,-156.0023,"","rubble","25","40","Storm","1974",3,"1973",4.6,"1974",NA,"N/A",1,NA,NA,NA,1.6,1.6,59,167363,109293,54639,17931,1955,4900,"Outside","No","No",0,0,0,NA,NA,NA,NA,NA,NA,NA,368,60,3916836.31,251,3916.83631,"San Joaquin",NA,402625,405271,0.54690866,0.8458129,0,0,0.9176291,0.9074862,0.52113471,5,165,NA,NA,NA,165,NA,NA,NA,NA,0.758956695302875,-0.781560464725438,NA,-0.169782384348268,-0.545375861057411,0.0299167869508402,NA,NA,-0.641484094026694,-0.641484094026694,1.97252044082982
"155",166,177,57,"Dollar 1982",23,"Boulder Zone, Hawaii Island","Hawaii","E. Pacific",19.506337,-156.0023,"","boulder","1","3","Storm","1974",30.7,"1973",27.47,"1974",NA,"N/A",1,NA,NA,0,-3.23,-3.23,59,167363,109293,54639,17931,1955,4900,"Outside","No","No",0,0,0,NA,NA,NA,NA,NA,NA,NA,368,60,3916836.31,251,3916.83631,"San Joaquin",NA,402625,405271,0.54690866,0.8458129,0,0,0.9176291,0.9074862,0.52113471,5,166,NA,NA,NA,166,NA,NA,NA,NA,0.758956695302875,-0.781560464725438,NA,-0.169782384348268,-0.545375861057411,0.0299167869508402,NA,NA,-0.641484094026694,-0.641484094026694,1.97252044082982
"156",167,178,58,"Dollar 1982",23,"Slope Zone, Hawaii Island","Hawaii","E. Pacific",19.506337,-156.0023,"","slope","5","25","Storm","1974",75.6,"1973",67.14,"1974",NA,"N/A",1,NA,NA,0,-8.46,-8.46,59,167363,109293,54639,17931,1955,4900,"Outside","No","No",0,0,0,NA,NA,NA,NA,NA,NA,NA,368,60,3916836.31,251,3916.83631,"San Joaquin",NA,402625,405271,0.54690866,0.8458129,0,0,0.9176291,0.9074862,0.52113471,5,167,NA,NA,NA,167,NA,NA,NA,NA,0.758956695302875,-0.781560464725438,NA,-0.169782384348268,-0.545375861057411,0.0299167869508402,NA,NA,-0.641484094026694,-0.641484094026694,1.97252044082982
"157",168,176,56,"Diaz-Pulido et al, 2009",22,"North Keppel Island, GBR","Australia","W. Pacific",-23.0853832,150.89972,"barrier","slope","4","7","Bleaching","Jan/Feb 2006",46.67,"2006",6.27,"2006",11.45,"2008",0.5,1.5,NA,NA,-40.4,-80.8,390,207420,125931,53482,8649,38,473,"Inside","Yes","Yes",2,2,100,"Great Barrier Reef","Marine Park","National","V: Protected SeascapeI: Protected area with sustainable use of natural resources","None","Designated",2004,1329,194,47944.61,23,47.94461,"Fitzroy",NA,3403793,10260091,0.76732033,0.3738369,0,0.9115686,0.7112145,0.6142649,0.55901383,4,168,26828,26881,14,168,26828,26881,34,126,1.1335176926747,0.420131256484433,-0.967132889989917,-0.2881730564563,0.383723064189588,0.199540589499654,-0.243221064024184,-0.20163057502977,-0.744559525268363,-0.744559525268363,-1.02672080428163
"158",169,175,55,"Diaz-Pulido et al, 2009",22,"Barren Island, GBR","Australia","W. Pacific",-23.1632666,151.09178,"barrier","slope","4","7","Bleaching","Jan/Feb 2006",78.43,"2006",31.77,"2006",81.76,"2008",0.5,1.5,NA,NA,-46.66,-93.32,390,189858,102952,22697,278,0,10400,"Inside","Yes","Yes",2,2,100,"Great Barrier Reef","Marine Park","National","V: Protected SeascapeI: Protected area with sustainable use of natural resources","None","Designated",2004,1329,194,47811.86,23,47.81186,"Fitzroy",NA,3395785,10205952,0.70390141,0.3375156,0,0.7822734,0.4932875,0.6028043,0.48415394,4,169,26848,26901,8,169,26848,26901,97,161,0.969300695998862,0.416924789101251,-0.967132889989917,-0.0226966159737093,0.116393977611162,-0.135684178134492,-0.244749405281055,0.132127329754802,-0.744559525268363,-0.744559525268363,-1.02682371470305
"159",170,174,54,"Diaz-Pulido et al, 2009",22,"Halfway Island, GBR","Australia","W. Pacific",-23.2032166,150.96978,"barrier","slope","4","7","Bleaching","Jan/Feb 2006",88.24,"2006",30.2,"2006",77.76,"2008",0.5,1.5,NA,NA,-58.04,-116.08,390,214883,127599,48104,3577,230,1630,"Inside","Yes","Yes",2,2,100,"Great Barrier Reef","Marine Park","National","V: Protected SeascapeI: Protected area with sustainable use of natural resources","None","Designated",2004,1329,194,37561.34,23,37.56134,"Fitzroy",NA,3466396,10327160,0.7730891,0.3946443,0,0.9171185,0.7265522,0.719916,0.58312266,4,170,26846,26899,17,170,26846,26899,42,107,1.20330196816677,0.445197999440142,-0.967132889989917,-0.257231559363688,0.408040097888381,0.307500632383516,-0.242456893395748,-0.15924861886665,-0.744559525268363,-0.744559525268363,-1.03477012022478
"160",171,173,53,"Diaz-Pulido et al, 2009",22,"Middle Island, GBR","Australia","W. Pacific",-23.1649332,150.92367,"barrier","slope","4","7","Bleaching","Jan/Feb 2006",78.91,"2006",17.97,"2006",64.4,"2008",0.5,1.5,NA,NA,-60.94,-121.88,390,216371,131370,55203,7451,238,1580,"Inside","Yes","Yes",2,2,100,"Great Barrier Reef","Marine Park","National","II: National Park","All","Designated",2004,1329,194,39888.98,23,39.88898,"Fitzroy",NA,3453040,10319410,0.77664775,0.4031065,0,0.9479083,0.6696888,0.6800988,0.57573151,4,171,26846,26899,17,171,26846,26899,42,107,1.21721581004433,0.439850149993367,-0.967132889989917,-0.258568702712548,0.423040836689236,0.274402847424185,-0.242456893395748,-0.15924861886665,-0.744559525268363,-0.744559525268363,-1.03296568773271
"161",176,165,46,"Edmunds 2002",18,"St. John, USVI, Site 9","USVI","Caribbean",18.3171334,-64.72778,"fringing","slope","7","7","Storm","1996",2.2,"1995",4.07,"1996",3.19,"1998",1,2,-0.44,NA,1.87,1.87,NA,34959,25610,11312,8802,2354,166,"Inside","Yes","Yes",40,2,100,"Virgin Islands","National Park","National","V: Protected Seascape","Part","Designated",1956,1098,170,991588.44,162,991.58844,"Orinoco",NA,864131,5752192,0.7319773,0.7457689,0,0.9121547,0.5900581,0,0.50479012,4,176,NA,NA,NA,176,NA,NA,NA,NA,-0.479113412194414,-0.596769763408923,-0.833509985316234,-0.296383116618298,0.234741972634988,-0.043274763087844,NA,NA,-0.641484094026694,-0.641484094026694,-0.295189473065784
"162",177,161,42,"Edmunds 2002",18,"St. John, US Virgin Islands Tektite Reef","USVI","Caribbean",18.3097001,-64.72285,"fringing","slope","14","14","Storm","1989",36.6,"1989",37.87,"1989",40.3,"1994",0,5,0.486,NA,1.27,NA,NA,34265,25534,11312,8575,2300,316,"Inside","Yes","Yes",33,5,100,"Virgin Islands","National Park","National","V: Protected Seascape","Part","Designated",1956,1098,170,990651.9,162,990.6519,"Orinoco",NA,862240,5766947,0.7319773,0.7457689,0,0.9121547,0.5900581,0,0.50479012,4,177,4295,4302,197,177,4295,4302,1,41,-0.485602798123865,-0.597526934965067,-0.0317725572741323,-0.292371686571719,0.234741972634988,-0.043274763087844,-0.196606655689605,-0.376456144202641,-0.847634956510031,-0.847634956510031,-0.295915497367704
"163",178,166,47,"Edmunds 2002",18,"St. John, USVI, Site 11","USVI","Caribbean",18.3162668,-64.72972,"fringing","slope","9","9","Storm","1996",0.71,"1995",1.26,"1996",3.95,"1998",1,2,1.345,NA,0.55,0.55,NA,35075,25686,11312,8809,2354,16,"Inside","Yes","Yes",40,2,100,"Virgin Islands","National Park","National","V: Protected Seascape","Part","Designated",1956,1098,170,991550,162,991.55,"Orinoco",NA,864735,5754488,0.7319773,0.7457689,0,0.9121547,0.5900581,0,0.50479012,4,178,NA,NA,NA,178,NA,NA,NA,NA,-0.478028730972776,-0.596527916967934,-0.833509985316234,-0.300394546664877,0.234741972634988,-0.043274763087844,NA,NA,-0.641484094026694,-0.641484094026694,-0.295219272512861
"164",179,162,43,"Edmunds 2002",18,"St. John, USVI, Site 2","USVI","Caribbean",18.3067334,-64.7218,"fringing","slope","9","9","Storm","1996",6.77,"1995",6.16,"1996",8.5,"1998",1,2,1.17,NA,-0.61,-0.61,NA,34265,25534,11312,8533,2300,555,"Inside","Yes","Yes",40,2,100,"Virgin Islands","National Park","National","V: Protected Seascape","Part","Designated",1956,1098,170,990304.02,162,990.30402,"Orinoco",NA,861858,5771519,0.7319773,0.7457689,0,0.9121547,0.5900581,0,0.50479012,4,179,4295,4302,197,179,4295,4302,1,41,-0.485602798123865,-0.597679890826752,-0.833509985316234,-0.28598014136417,0.234741972634988,-0.043274763087844,-0.196606655689605,-0.376456144202641,-0.641484094026694,-0.641484094026694,-0.296185180813314
"165",180,163,44,"Edmunds 2002",18,"St. John, USVI, Site 5","USVI","Caribbean",18.3126668,-64.72305,"fringing","slope","9","9","Storm","1996",2.26,"1995",1.06,"1996",1.37,"1998",1,2,0.155,NA,-1.2,-1.2,NA,34265,25534,11312,8718,2336,35.5,"Inside","Yes","Yes",40,2,100,"Virgin Islands","National Park","National","V: Protected Seascape","Part","Designated",1956,1098,170,990975.84,162,990.97584,"Orinoco",NA,862362,5761652,0.7319773,0.7457689,0,0.9121547,0.5900581,0,0.50479012,4,180,4295,4302,197,180,4295,4302,1,41,-0.485602798123865,-0.597478085187251,-0.833509985316234,-0.299873060758821,0.234741972634988,-0.043274763087844,-0.196606655689605,-0.376456144202641,-0.641484094026694,-0.641484094026694,-0.295664372682838
"166",181,167,48,"Edmunds 2002",18,"St. John, USVI, Site 15","USVI","Caribbean",18.3151668,-64.73278,"fringing","slope","9","9","Storm","1996",4.47,"1995",2.54,"1996",3.3,"1998",1,2,0.38,NA,-1.93,-1.93,NA,35191,25796,11312,8913,2354,277,"Inside","Yes","Yes",40,2,100,"Virgin Islands","National Park","National","V: Protected Seascape","Part","Designated",1956,1098,170,991518.6,162,991.5186,"Orinoco",NA,865502,5758548,0.7319773,0.7457689,0,0.9121547,0.5900581,0,0.50479012,4,181,NA,NA,NA,181,NA,NA,NA,NA,-0.476944049751139,-0.596220804020519,-0.833509985316234,-0.293414658383829,0.234741972634988,-0.043274763087844,NA,NA,-0.641484094026694,-0.641484094026694,-0.295243614412919
"167",182,164,45,"Edmunds 2002",18,"St. John, USVI, Site 6","USVI","Caribbean",18.3113668,-64.7228,"fringing","slope","9","9","Storm","1996",8.34,"1995",4.36,"1996",6.66,"1998",1,2,1.15,NA,-3.98,-3.98,NA,34265,25534,11312,8655,2300,150,"Inside","Yes","Yes",40,2,100,"Virgin Islands","National Park","National","V: Protected Seascape","Part","Designated",1956,1098,170,990829.31,162,990.82931,"Orinoco",NA,862242,5763923,0.7319773,0.7457689,0,0.9121547,0.5900581,0,0.50479012,4,182,4295,4302,197,182,4295,4302,1,41,-0.485602798123865,-0.597526134149037,-0.833509985316234,-0.296811002489933,0.234741972634988,-0.043274763087844,-0.196606655689605,-0.376456144202641,-0.641484094026694,-0.641484094026694,-0.295777965632376
"168",183,160,41,"Edmunds 2002",18,"St. John, US Virgin Islands Yawzi Point","USVI","Caribbean",18.3152001,-64.725,"fringing","slope","9","9","Storm","1989",45.45,"1989",32.52,"1989",35.87,"1994",0,5,0.67,0.67,-12.93,NA,55,34415,25568,11312,8760,2354,115,"Inside","Yes","Yes",33,5,100,"Virgin Islands","National Park","National","V: Protected Seascape","Part","Designated",1956,1098,170,991302.57,162,991.30257,"Orinoco",NA,863104,5753795,0.7319773,0.7457689,0,0.9121547,0.5900581,0,0.50479012,4,183,NA,NA,NA,183,NA,NA,NA,NA,-0.484200193095886,-0.597180982440208,-0.0317725572741323,-0.297747002834135,0.234741972634988,-0.043274763087844,NA,NA,-0.847634956510031,-0.847634956510031,-0.295411085134879
"169",189,152,34,"Sheppard et al 2008",15,"Northern Atolls, Chagos (20m)","Chagos (20m)","Indian Ocean",-5.33,72.08,"atoll","slope","20","20","Bleaching","1998",65.4,"1978",17.78,"2001",26.67,"2006",23,5,1.778,1.78,-47.62,-2.0704348,335,0,0,0,0,0,0,"Inside","No","No",0,0,0,"British Indian Ocean Territory Marine Protected Area (Chagos)","Marine Protected Area","National","Not Reported","All","Designated",2010,1379,204,1778155.31,145,1778.15531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189,NA,NA,NA,189,NA,NA,NA,NA,-0.806004540015308,NA,-0.0317725572741323,-0.300822432536512,NA,NA,NA,NA,3.89383488060673,3.89383488060673,0.31457269694849
"170",190,150,32,"Sheppard et al 2008",15,"Northern Atolls, Chagos (5m)","Chagos (5m)","Indian Ocean",-5.33,72.08,"atoll","slope","5","5","Bleaching","1998",65.4,"1978",12.97,"2001",34.92,"2006",23,5,4.39,4.39,-52.43,-2.2795652,335,0,0,0,0,0,0,"Inside","No","No",0,0,0,"British Indian Ocean Territory Marine Protected Area (Chagos)","Marine Protected Area","National","Not Reported","All","Designated",2010,1379,204,1778155.31,145,1778.15531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,190,NA,NA,NA,190,NA,NA,NA,NA,-0.806004540015308,NA,-0.0317725572741323,-0.300822432536512,NA,NA,NA,NA,3.89383488060673,3.89383488060673,0.31457269694849
